direction,risk_reward,pips_risked,risk_per_trade,win_rate_mean,win_rate_median,win_rate_std,expectancy_mean,expectancy_median,expectancy_std,avg_holding_period_mean,avg_holding_period_median,avg_holding_period_std,CAGR
buy,4.0,9,0.07,0.21228999999999998,0.2115,0.013931471566205776,0.9952624268333543,0.9950014624125694,0.004430146313662635,3.249135,3.2495,0.13441341739201487,0.001224041930420291
buy,4.0,10,0.02,0.20888,0.2095,0.013541993944763082,1.000093726498172,1.000153110883894,0.001315900572028642,3.746835,3.7445,0.15364803212211992,1.1257671937003877
buy,4.0,10,0.03,0.20888,0.2095,0.013541993944763082,0.9995771926945067,0.9996644149607847,0.001946322070916796,3.746835,3.7445,0.15364803212211992,0.5859378834201558
buy,4.0,10,0.05,0.20888,0.2095,0.013541993944763082,0.997512279376039,0.997651785137206,0.0031556654708732143,3.746835,3.7445,0.15364803212211992,0.042920875889689646
buy,4.0,10,0.06,0.20888,0.2095,0.013541993944763082,0.9959966650621405,0.9961607259117246,0.003735832927142788,3.746835,3.7445,0.15364803212211992,0.006280084661726474
buy,4.0,10,0.07,0.20888,0.2095,0.013541993944763082,0.9941783740290512,0.9943659972532044,0.004300410585356855,3.746835,3.7445,0.15364803212211992,0.0006235767338940204
buy,4.5,4,0.02,0.22362500000000005,0.224,0.012984004582562346,1.0035940074650913,1.0036330867981131,0.0013864439889650431,1.473815,1.475,0.04610315363399775,6010.673113310686
buy,4.5,4,0.03,0.22362500000000005,0.224,0.012984004582562346,1.0046834731882146,1.0047405699166754,0.0020497510710683975,1.473815,1.475,0.04610315363399775,83516.1531051998
buy,4.5,4,0.05,0.22362500000000005,0.224,0.012984004582562346,1.0055807793613005,1.0056711731713783,0.003320761089200722,1.473815,1.475,0.04610315363399775,727968.465163306
buy,4.5,4,0.06,0.22362500000000005,0.224,0.012984004582562346,1.0054339825599357,1.0055397604577319,0.003929928401615092,1.473815,1.475,0.04610315363399775,510896.1516084765
buy,4.5,4,0.07,0.22362500000000005,0.224,0.012984004582562346,1.0049168194158238,1.0050371997083885,0.0045224081687471815,1.473815,1.475,0.04610315363399775,146686.13351006567
buy,4.5,5,0.02,0.21575500000000003,0.216,0.01275401799434202,1.0027541027795446,1.0027793150056086,0.0013607646482282814,1.782685,1.783,0.06969989795544897,376.2330698963524
buy,4.5,5,0.03,0.21575500000000003,0.216,0.01275401799434202,1.0034420642463755,1.0034786705124008,0.0020109961432442204,1.782685,1.783,0.06969989795544897,1650.7808248692634
buy,4.5,5,0.05,0.21575500000000003,0.216,0.01275401799434202,1.0035706100967974,1.003627844257945,0.0032555237998725703,1.782685,1.783,0.06969989795544897,2175.915160312373
buy,4.5,5,0.06,0.21575500000000003,0.216,0.01275401799434202,1.0030556404354933,1.0031221979251,0.003851330808189394,1.782685,1.783,0.06969989795544897,719.4581554194804
buy,4.5,5,0.07,0.21575500000000003,0.216,0.01275401799434202,1.0021805644034503,1.0022558371741481,0.004430397533188472,1.782685,1.783,0.06969989795544897,109.57336346640781
buy,4.5,6,0.02,0.20883,0.21,0.013106910391087596,1.0020157132434182,1.0021394628212694,0.001397129349832256,2.14185,2.1475,0.08486788261763104,46.78389123236203
buy,4.5,6,0.03,0.20883,0.21,0.013106910391087596,1.0023511646888312,1.002533286143551,0.0020638316126715913,2.14185,2.1475,0.08486788261763104,88.65530264217885
buy,4.5,6,0.05,0.20883,0.21,0.013106910391087596,1.0018056007254674,1.0020980725536885,0.003338249321197476,2.14185,2.1475,0.08486788261763104,31.344902385125646
buy,4.5,6,0.06,0.20883,0.21,0.013106910391087596,1.0009681812028157,1.0013128411839949,0.003947601582714234,2.14185,2.1475,0.08486788261763104,6.347391600577197
buy,4.5,6,0.07,0.20883,0.21,0.013106910391087596,0.9997798873569613,1.0001748677303022,0.004539354095532382,2.14185,2.1475,0.08486788261763104,0.6567866691434028
buy,4.5,7,0.02,0.20342,0.20350000000000001,0.01306306242808324,1.001439194553493,1.0014467517582735,0.0013915729969340735,2.5669349999999995,2.5735,0.10466360769149897,11.23633157630913
buy,4.5,7,0.03,0.20342,0.20350000000000001,0.01306306242808324,1.0014996471399131,1.0015101278845717,0.002055002508152526,2.5669349999999995,2.5735,0.10466360769149897,12.437194069474039
buy,4.5,7,0.05,0.20342,0.20350000000000001,0.01306306242808324,1.0004286201336212,1.0004434591519669,0.0033220433739295234,2.5669349999999995,2.5735,0.10466360769149897,2.0561483543038674
buy,4.5,7,0.06,0.20342,0.20350000000000001,0.01306306242808324,0.9993400505189237,0.9993563987015357,0.0039273442751978525,2.5669349999999995,2.5735,0.10466360769149897,0.3294013571816632
buy,4.5,7,0.07,0.20342,0.20350000000000001,0.01306306242808324,0.9979079206271326,0.9979253746287593,0.00451483399820498,2.5669349999999995,2.5735,0.10466360769149897,0.029516454627541506
buy,4.5,8,0.02,0.19956500000000002,0.198,0.013382293338587373,1.001028640005828,1.0008609830203492,0.0014252084643680298,3.017165,3.0060000000000002,0.12364278294748948,4.644006347624502
buy,4.5,8,0.03,0.19956500000000002,0.198,0.013382293338587373,1.0008934380427756,1.0006451885267071,0.0021044122017373043,3.017165,3.0060000000000002,0.12364278294748948,3.7955712545369775
buy,4.5,8,0.05,0.19956500000000002,0.198,0.013382293338587373,0.9994488818033527,0.9990455208178445,0.0034011078090035347,3.017165,3.0060000000000002,0.12364278294748948,0.4389490716434317
buy,4.5,8,0.06,0.19956500000000002,0.198,0.013382293338587373,0.9981819319194688,0.9977039125619801,0.0040203551836404785,3.017165,3.0060000000000002,0.12364278294748948,0.06601185840600579
buy,4.5,8,0.07,0.19956500000000002,0.198,0.013382293338587373,0.9965767116081075,0.9960258819328087,0.004621242904987405,3.017165,3.0060000000000002,0.12364278294748948,0.005965495794081148
buy,4.5,9,0.02,0.19530999999999998,0.195,0.013223611458296858,1.0005756043988085,1.0005416179984905,0.0014076535027363647,3.506485,3.499,0.14330896613610744,2.1514620457729965
buy,4.5,9,0.03,0.19530999999999998,0.195,0.013223611458296858,1.0002245863974666,1.0001737199943868,0.0020780299461539845,3.506485,3.499,0.14330896613610744,1.3484881010726963
buy,4.5,9,0.05,0.19530999999999998,0.195,0.013223611458296858,0.998368159948723,0.9982838368922777,0.003357041740443405,3.506485,3.499,0.14330896613610744,0.11367289002084045
buy,4.5,9,0.06,0.19530999999999998,0.195,0.013223611458296858,0.9969045898246373,0.9968037146296042,0.003967455539562901,3.506485,3.499,0.14330896613610744,0.016120459077474805
buy,4.5,9,0.07,0.19530999999999998,0.195,0.013223611458296858,0.9951086237233153,0.9949913275076474,0.004559528266007733,3.506485,3.499,0.14330896613610744,0.0014612991321044128
buy,4.5,10,0.02,0.19109,0.1905,0.012867474499683302,1.0001264688600822,1.0000627629444985,0.0013690075697573916,4.060175,4.0675,0.17851482956606157,1.1617743019967828
buy,4.5,10,0.03,0.19109,0.1905,0.012867474499683302,0.9995616148189768,0.9994669367573877,0.002020462677417309,4.060175,4.0675,0.17851482956606157,0.5945679219434747
buy,4.5,10,0.05,0.19109,0.1905,0.012867474499683302,0.9972973167453779,0.9971424077656268,0.003262445012598416,4.060175,4.0675,0.17851482956606157,0.04039738120099444
buy,4.5,10,0.06,0.19109,0.1905,0.012867474499683302,0.995639137969244,0.9954549516824283,0.00385475254487311,4.060175,4.0675,0.17851482956606157,0.005616136654241567
buy,4.5,10,0.07,0.19109,0.1905,0.012867474499683302,0.993654441871081,0.9934415252474603,0.004428991737656286,4.060175,4.0675,0.17851482956606157,0.0005271155152120114
buy,5.0,4,0.02,0.21281000000000003,0.213,0.01235896031225928,1.0043902182569762,1.0044112386341046,0.0014341467352281118,1.5465550000000001,1.5455,0.053946334212808186,30371.500546128413
buy,5.0,4,0.03,0.21281000000000003,0.213,0.01235896031225928,1.0057844343092162,1.0058147377732318,0.002116491666658506,1.5465550000000001,1.5455,0.053946334212808186,797773.2909365799
buy,5.0,4,0.05,0.21281000000000003,0.213,0.01235896031225928,1.0071407387436155,1.0071874604369753,0.003417451543157078,1.5465550000000001,1.5455,0.053946334212808186,19090141.728398316
buy,5.0,4,0.06,0.21281000000000003,0.213,0.01235896031225928,1.0071595799862743,1.0072135387298067,0.004038021198547641,1.5465550000000001,1.5455,0.053946334212808186,19950400.375697207
buy,5.0,4,0.07,0.21281000000000003,0.213,0.01235896031225928,1.0067717712687727,1.0068323778513268,0.004639800437569707,1.5465550000000001,1.5455,0.053946334212808186,8051386.90853156
buy,5.0,5,0.02,0.20377000000000003,0.204,0.012449381510741807,1.0033419597308342,1.003367579252301,0.001443056651724329,1.883525,1.884,0.07316993491182017,1035.159505257944
buy,5.0,5,0.03,0.20377000000000003,0.204,0.012449381510741807,1.0042379567479924,1.0042750190206209,0.0021285357860398283,1.883525,1.884,0.07316993491182017,6631.923892340715
buy,5.0,5,0.05,0.20377000000000003,0.204,0.012449381510741807,1.0046452954118807,1.0047028459669605,0.0034335035325070242,1.883525,1.884,0.07316993491182017,15421.023702688655
buy,5.0,5,0.06,0.20377000000000003,0.204,0.012449381510741807,1.0042119076911984,1.0042786158431305,0.004055072688352383,1.883525,1.884,0.07316993491182017,6283.457924160613
buy,5.0,5,0.07,0.20377000000000003,0.204,0.012449381510741807,1.003385834903377,1.0034610409817413,0.004657254041173058,1.883525,1.884,0.07316993491182017,1133.7654136278622
buy,5.0,6,0.02,0.19478500000000004,0.195,0.01279956151592702,1.0023012071155712,1.002325004311674,0.0014818985565883864,2.2867249999999997,2.2984999999999998,0.09472887297439994,66.42582284624702
buy,5.0,6,0.03,0.19478500000000004,0.195,0.01279956151592702,1.0027033401019079,1.0027376572963456,0.002184607266824614,2.2867249999999997,2.2984999999999998,0.09472887297439994,138.152414604663
buy,5.0,6,0.05,0.19478500000000004,0.195,0.01279956151592702,1.00217141001096,1.00222436075223,0.003520201205237255,2.2867249999999997,2.2984999999999998,0.09472887297439994,52.439843401320225
buy,5.0,6,0.06,0.19478500000000004,0.195,0.01279956151592702,1.001291064321245,1.0013522450380334,0.004155349690451018,2.2867249999999997,2.2984999999999998,0.09472887297439994,10.541824130244981
buy,5.0,6,0.07,0.19478500000000004,0.195,0.01279956151592702,1.0000322396480825,1.0001009928952125,0.0047700599061026435,2.2867249999999997,2.2984999999999998,0.09472887297439994,1.060619687391485
buy,5.0,7,0.02,0.19009,0.19,0.012921760715939605,1.0017577944390188,1.0017462641822077,0.0014951718110022502,2.7325100000000004,2.7305,0.11440887159656805,16.830107309882557
buy,5.0,7,0.03,0.19009,0.19,0.012921760715939605,1.0019023569757015,1.0018845845902198,0.002203564441623877,2.7325100000000004,2.7305,0.11440887159656805,21.22391853806016
buy,5.0,7,0.05,0.19009,0.19,0.012921760715939605,1.0008810807782131,1.0008500673984484,0.003548876513979436,2.7325100000000004,2.7305,0.11440887159656805,4.119416162557899
buy,5.0,7,0.06,0.19009,0.19,0.012921760715939605,0.9997681177799516,0.9997301696479317,0.004188143822200732,2.7325100000000004,2.7305,0.11440887159656805,0.6888076069986575
buy,5.0,7,0.07,0.19009,0.19,0.012921760715939605,0.998284219505748,0.9982391634642581,0.004806527999911871,2.7325100000000004,2.7305,0.11440887159656805,0.06326130095867669
buy,5.0,8,0.02,0.18536500000000003,0.185,0.012844523151911869,1.001211172594571,1.0011678582159482,0.0014855426388328888,3.2260699999999995,3.223,0.13306748325567744,5.576338728100241
buy,5.0,8,0.03,0.18536500000000003,0.185,0.012844523151911869,1.0010968272862903,1.0010322376302918,0.0021888899312698384,3.2260699999999995,3.223,0.13306748325567744,4.741610238612431
buy,5.0,8,0.05,0.18536500000000003,0.185,0.012844523151911869,0.9995839911648813,0.999477658535102,0.003523760337043986,3.2260699999999995,3.223,0.13306748325567744,0.5539088781441522
buy,5.0,8,0.06,0.18536500000000003,0.185,0.012844523151911869,0.9982375101689825,0.9981107218332755,0.0041576670784699175,3.2260699999999995,3.223,0.13306748325567744,0.08171496201361696
buy,5.0,8,0.07,0.18536500000000003,0.185,0.012844523151911869,0.9965277611444802,0.9963808000920865,0.004770617737306301,3.2260699999999995,3.223,0.13306748325567744,0.007166627516274245
buy,5.0,9,0.02,0.18037,0.18,0.012907094948128337,1.0006336643188172,1.0005897862199502,0.0014920040610517957,3.7656899999999998,3.755,0.1628075977956803,2.22005113088356
buy,5.0,9,0.03,0.18037,0.18,0.012907094948128337,1.0002460253072598,1.000180615799137,0.0021978700455936983,3.7656899999999998,3.755,0.1628075977956803,1.3630264713677833
buy,5.0,9,0.05,0.18037,0.18,0.012907094948128337,0.9982147492761726,0.9981071315780967,0.0035365607817608355,3.7656899999999998,3.755,0.1628075977956803,0.10543739089820117
buy,5.0,9,0.06,0.18037,0.18,0.012907094948128337,0.9966221813685344,0.9964938973376949,0.004171837318708732,3.7656899999999998,3.755,0.1628075977956803,0.014124143822982885
buy,5.0,9,0.07,0.18037,0.18,0.012907094948128337,0.9946745499703176,0.9945258963261389,0.0047858365587661435,3.7656899999999998,3.755,0.1628075977956803,0.0012033403659963552
buy,5.0,10,0.02,0.17515999999999998,0.176,0.012366664869721341,1.000031550795486,1.000127568952152,0.0014285294392198025,4.37737,4.375500000000001,0.20085171918607023,1.0358303905984334
buy,5.0,10,0.03,0.17515999999999998,0.176,0.012366664869721341,0.9993591501732692,0.9994998400123569,0.002103665954116498,4.37737,4.375500000000001,0.20085171918607023,0.4890545806748656
buy,5.0,10,0.05,0.17515999999999998,0.176,0.012366664869721341,0.9967879920844971,0.9970120632508086,0.003382834483335671,4.37737,4.375500000000001,0.20085171918607023,0.02760702277301982
buy,5.0,10,0.06,0.17515999999999998,0.176,0.012366664869721341,0.9949393040824972,0.9952023236750861,0.003989288865169305,4.37737,4.375500000000001,0.20085171918607023,0.0034790516056558284
buy,5.0,10,0.07,0.17515999999999998,0.176,0.012366664869721341,0.9927441814984631,0.9930444599014121,0.004575073561645319,4.37737,4.375500000000001,0.20085171918607023,0.00029590775262223497
buy,5.5,4,0.02,0.20289000000000001,0.20350000000000001,0.011788040549641825,1.0050837803588855,1.0051590710919003,0.0014759637036664706,1.61625,1.618,0.06105995004911157,112352.53419900913
buy,5.5,4,0.03,0.20289000000000001,0.20350000000000001,0.011788040549641825,1.006731126950543,1.0068412820242634,0.002174194068219484,1.61625,1.618,0.06105995004911157,4804999.347407711
buy,5.5,4,0.05,0.20289000000000001,0.20350000000000001,0.011788040549641825,1.008446440082981,1.0086214012355519,0.003498641292294914,1.61625,1.618,0.06105995004911157,238378133.97919074
buy,5.5,4,0.06,0.20289000000000001,0.20350000000000001,0.011788040549641825,1.0085834509655769,1.008788565387785,0.004127375073901521,1.61625,1.618,0.06105995004911157,325518856.8594403
buy,5.5,4,0.07,0.20289000000000001,0.20350000000000001,0.011788040549641825,1.0082795872010113,1.0085134766644295,0.004735246218292391,1.61625,1.618,0.06105995004911157,163102408.80307925
buy,5.5,5,0.02,0.1912,0.192,0.01228413611126155,1.0036213974079349,1.0037202384014108,0.0015357117707646593,1.9880449999999998,1.9955,0.07819151472506464,1420.3200939559108
buy,5.5,5,0.03,0.1912,0.192,0.01228413611126155,1.0045778430436636,1.0047225251981131,0.002260567859513664,1.9880449999999998,1.9955,0.07819151472506464,9617.512870622642
buy,5.5,5,0.05,0.1912,0.192,0.01228413611126155,1.0049842052678921,1.005214231461748,0.0036326391596058875,1.9880449999999998,1.9955,0.07819151472506464,21664.591066580386
buy,5.5,5,0.06,0.1912,0.192,0.01228413611126155,1.0045005724902467,1.0047703728767161,0.004282655767274398,1.9880449999999998,1.9955,0.07819151472506464,8241.046967529326
buy,5.5,5,0.07,0.1912,0.192,0.01228413611126155,1.0035971127252106,1.0039049113767797,0.004910285836662825,1.9880449999999998,1.9955,0.07819151472506464,1352.9588615698015
buy,5.5,6,0.02,0.18339,0.184,0.012640723871677605,1.0026455833140648,1.002720527585615,0.0015785511767889035,2.411225,2.4175,0.09882395648323336,104.28933761912764
buy,5.5,6,0.03,0.18339,0.184,0.012640723871677605,1.0031418325122423,1.0032512405583571,0.0023224239308427003,2.411225,2.4175,0.09882395648323336,249.01243584470808
buy,5.5,6,0.05,0.18339,0.184,0.012640723871677605,1.0026777771602746,1.0028508245377439,0.003728379429190893,2.411225,2.4175,0.09882395648323336,110.34860940502202
buy,5.5,6,0.06,0.18339,0.184,0.012640723871677605,1.0017820997867117,1.0019845625798305,0.004393478066151063,2.411225,2.4175,0.09882395648323336,22.913899578292998
buy,5.5,6,0.07,0.18339,0.184,0.012640723871677605,1.0004809804669337,1.0007113932606482,0.005035072231869151,2.411225,2.4175,0.09882395648323336,2.3298237937592874
buy,5.5,7,0.02,0.178495,0.1785,0.012410075543686267,1.0020343771524924,1.002033805997017,0.0015488806093052648,2.9028250000000004,2.9015,0.1213121361406187,22.745527726882873
buy,5.5,7,0.03,0.178495,0.1785,0.012410075543686267,1.0022426539210452,1.0022409865435535,0.0022781706716666445,2.9028250000000004,2.9015,0.1213121361406187,31.308171316998436
buy,5.5,7,0.05,0.178495,0.1785,0.012410075543686267,1.0012344077870312,1.0012292172336585,0.003655508266523547,2.9028250000000004,2.9015,0.1213121361406187,6.662827627315951
buy,5.5,7,0.06,0.178495,0.1785,0.012410075543686267,1.0000813389795895,1.0000738148143191,0.004306583128663076,2.9028250000000004,2.9015,0.1213121361406187,1.1331951714322983
buy,5.5,7,0.07,0.178495,0.1785,0.012410075543686267,0.9985319509066768,0.9985217642576426,0.004934349119819234,2.9028250000000004,2.9015,0.1213121361406187,0.10450080502432137
buy,5.5,8,0.02,0.17281499999999997,0.172,0.012625005940592663,1.0013257141862797,1.0012228280221063,0.0015748128212807171,3.432955,3.435,0.14888788726756785,6.008435679501612
buy,5.5,8,0.03,0.17281499999999997,0.172,0.012625005940592663,1.0012004895044855,1.0010483523072198,0.0023156951501519213,3.432955,3.435,0.14888788726756785,5.072768714213241
buy,5.5,8,0.05,0.17281499999999997,0.172,0.012625005940592663,0.999562696401909,0.9993161289145913,0.0037138411319242483,3.432955,3.435,0.14888788726756785,0.5532089932625971
buy,5.5,8,0.06,0.17281499999999997,0.172,0.012625005940592663,0.9981121776879082,0.9978203227396231,0.004374253451555071,3.432955,3.435,0.14888788726756785,0.07749201093508327
buy,5.5,8,0.07,0.17281499999999997,0.172,0.012625005940592663,0.9962760754882951,0.9959401538993038,0.005010714832744731,3.432955,3.435,0.14888788726756785,0.006411024236998132
buy,5.5,9,0.02,0.166445,0.167,0.012331543901718063,1.0005314559700138,1.0005994469602153,0.001536904786246569,4.0325549999999994,4.024,0.18363356712485873,1.8841058195318792
buy,5.5,9,0.03,0.166445,0.167,0.012331543901718063,1.000032788536482,1.000131910396599,0.0022590524276678236,4.0325549999999994,4.024,0.18363356712485873,1.0398651868675597
buy,5.5,9,0.05,0.166445,0.167,0.012331543901718063,0.9976906483503291,0.997847018599534,0.003620264454823572,4.0325549999999994,4.024,0.18363356712485873,0.06351498983180469
buy,5.5,9,0.06,0.166445,0.167,0.012331543901718063,0.9959076120217989,0.9960903347759045,0.004262505599586813,4.0325549999999994,4.024,0.18363356712485873,0.0075281295296588755
buy,5.5,9,0.07,0.166445,0.167,0.012331543901718063,0.9937511626006004,0.993958857714301,0.004881007481832484,4.0325549999999994,4.024,0.18363356712485873,0.0005679529675792422
buy,5.5,10,0.02,0.16189,0.162,0.011776582696181434,0.9999638284657021,0.9999764540276569,0.0014669298756156005,4.7292000000000005,4.75,0.22997830332446575,0.9628266188721514
buy,5.5,10,0.03,0.16189,0.162,0.011776582696181434,0.9991984986952422,0.9992163074722002,0.002155639196868401,4.7292000000000005,4.75,0.22997830332446575,0.43183049612582286
buy,5.5,10,0.05,0.16189,0.162,0.011776582696181434,0.9963538014427289,0.9963800680465932,0.00345284239270271,4.7292000000000005,4.75,0.22997830332446575,0.021807078932441184
buy,5.5,10,0.06,0.16189,0.162,0.011776582696181434,0.9943336916504978,0.9943633462082558,0.004064433517924888,4.7292000000000005,4.75,0.22997830332446575,0.0026032053288844977
buy,5.5,10,0.07,0.16189,0.162,0.011776582696181434,0.9919489571496842,0.9919815030659032,0.004653141198586998,4.7292000000000005,4.75,0.22997830332446575,0.00021056558813925674
buy,6.0,4,0.02,0.19302,0.1935,0.011745620460409915,1.0055883087726132,1.0056515293605588,0.0015772995632121981,1.69214,1.693,0.06408151371495527,247718.84978765482
buy,6.0,4,0.03,0.19302,0.1935,0.011745620460409915,1.0073975024066357,1.0074896056469027,0.002319132260901168,1.69214,1.693,0.06408151371495527,13608533.004274545
buy,6.0,4,0.05,0.19302,0.1935,0.011745620460409915,1.0092986409854592,1.0094437691633007,0.0037190638980249048,1.69214,1.693,0.06408151371495527,909328694.5421209
buy,6.0,4,0.06,0.19302,0.1935,0.011745620460409915,1.0094724781290085,1.0096419805972148,0.004380438522513811,1.69214,1.693,0.06408151371495527,1334800060.1387672
buy,6.0,4,0.07,0.19302,0.1935,0.011745620460409915,1.009174883046622,1.0093674658988505,0.0050179696854571335,1.69214,1.693,0.06408151371495527,691878536.1982727
buy,6.0,5,0.02,0.18077500000000002,0.181,0.012324949289956531,1.0039455477500758,1.0039743516195083,0.0016523173955407793,2.0938849999999998,2.1025,0.08527351156719183,2072.647681203482
buy,6.0,5,0.03,0.18077500000000002,0.181,0.012324949289956531,1.0049832206031677,1.0050246036292012,0.002427523534642636,2.0938849999999998,2.1025,0.08527351156719183,15367.449661196313
buy,6.0,5,0.05,0.18077500000000002,0.181,0.012324949289956531,1.0054303144593373,1.0054937594184488,0.0038871216249417697,2.0938849999999998,2.1025,0.08527351156719183,36408.91811715814
buy,6.0,5,0.06,0.18077500000000002,0.181,0.012324949289956531,1.00491808582102,1.004991189704337,0.004575172609280913,2.0938849999999998,2.1025,0.08527351156719183,13552.315154409363
buy,6.0,5,0.07,0.18077500000000002,0.181,0.012324949289956531,1.0039596947176823,1.0040416418245015,0.005237491635436849,2.0938849999999998,2.1025,0.08527351156719183,2130.0686185269283
buy,6.0,6,0.02,0.17321999999999996,0.174,0.012399661285696476,1.0029332648788525,1.0030363554162727,0.0016605920171347732,2.543475,2.5495,0.1050660714740967,142.52103858755714
buy,6.0,6,0.03,0.17321999999999996,0.174,0.012399661285696476,1.0034963981077787,1.0036468405126955,0.0024384853977600907,2.543475,2.5495,0.1050660714740967,368.6918234918617
